Date,Open,High,Low,Close,Adj Close,Volume
2006-08-18,130.190002,130.690002,129.589996,130.690002,98.699829,58288400
2006-08-21,130.179993,130.279999,129.800003,130.130005,98.276932,42133600
2006-08-22,129.990005,130.520004,129.679993,130.119995,98.269341,60839900
2006-08-23,130.179993,130.440002,129.190002,129.759995,97.997498,66592100
2006-08-24,129.990005,130.100006,129.399994,129.649994,97.914383,57983000
2006-08-25,129.639999,130.250000,129.550003,129.809998,98.035233,41756000
2006-08-28,129.649994,130.820007,129.639999,130.429993,98.503441,52681500
2006-08-29,130.490005,130.830002,129.809998,130.580002,98.616768,61817800
2006-08-30,130.869995,131.039993,130.550003,130.660004,98.677193,50052200
2006-08-31,130.850006,130.990005,130.580002,130.639999,98.662056,37510300
2006-09-01,131.139999,131.580002,130.839996,131.419998,99.251122,48794500
2006-09-05,131.509995,131.850006,131.199997,131.669998,99.439926,52348300
2006-09-06,131.110001,131.160004,130.330002,130.509995,98.563835,53795600
2006-09-07,130.059998,130.570007,129.350006,129.910004,98.110756,86269400
2006-09-08,130.080002,130.460007,129.830002,130.279999,98.390160,45096300
2006-09-11,129.860001,130.690002,129.479996,130.410004,98.488350,68496600
2006-09-12,130.559998,131.839996,130.369995,131.690002,99.455048,69875600
2006-09-13,131.639999,132.449997,131.520004,132.220001,99.855286,62898400
2006-09-14,131.960007,132.240005,131.750000,132.229996,99.862808,57805400
2006-09-15,132.309998,132.389999,131.679993,131.960007,100.097252,76703100
2006-09-18,131.789993,132.389999,131.649994,132.139999,100.233803,64154100
2006-09-19,132.119995,132.130005,131.070007,131.809998,99.983467,92089100
2006-09-20,132.250000,132.770004,132.059998,132.509995,100.514450,75204100
2006-09-21,132.610001,132.750000,131.419998,131.869995,100.028969,88932500
2006-09-22,131.669998,131.679993,131.000000,131.470001,99.725571,65966800
2006-09-25,131.729996,132.850006,131.050003,132.479996,100.491692,92299100
2006-09-26,132.500000,133.600006,132.399994,133.580002,101.326050,73962700
2006-09-27,133.490005,133.970001,133.270004,133.740005,101.447479,82432200
2006-09-28,133.740005,133.990005,133.279999,133.690002,101.409508,58597500
2006-09-29,133.800003,133.940002,133.479996,133.580002,101.326050,47966600
2006-10-02,133.539993,133.830002,132.949997,133.080002,100.946808,51687400
2006-10-03,132.889999,133.869995,132.649994,133.360001,101.159210,73108100
2006-10-04,133.229996,135.000000,133.080002,134.919998,102.342522,80890500
2006-10-05,134.919998,135.410004,134.750000,135.179993,102.539749,60505900
2006-10-06,134.949997,135.100006,134.399994,135.009995,102.410812,64983600
2006-10-09,134.850006,135.300003,134.639999,135.089996,102.471481,41176800
2006-10-10,135.100006,135.449997,134.839996,135.270004,102.608070,56403700
2006-10-11,134.839996,135.429993,134.300003,135.110001,102.486671,104071800
2006-10-12,135.449997,136.389999,135.399994,136.279999,103.374146,59158600
2006-10-13,136.160004,136.710007,136.039993,136.630005,103.639656,53944000
2006-10-16,136.520004,137.050003,136.419998,136.839996,103.798943,42273000
2006-10-17,136.470001,136.699997,135.669998,136.410004,103.472763,90500600
2006-10-18,137.039993,137.369995,136.100006,136.589996,103.609276,86848600
2006-10-19,136.389999,136.880005,136.229996,136.809998,103.776169,64063200
2006-10-20,136.839996,136.949997,136.330002,136.839996,103.798943,48094500
2006-10-23,136.559998,137.800003,136.389999,137.470001,104.276817,66219900
2006-10-24,137.279999,137.929993,137.220001,137.880005,104.587830,53234900
2006-10-25,137.740005,138.410004,137.509995,138.350006,104.944313,78105400
2006-10-26,138.660004,139.000000,137.979996,138.779999,105.270515,66843700
2006-10-27,138.610001,138.750000,137.630005,137.910004,104.610565,80238000
2006-10-30,137.660004,138.199997,137.399994,137.809998,104.534706,49717800
2006-10-31,138.070007,138.259995,137.250000,137.789993,104.519600,71274100
2006-11-01,138.220001,138.309998,136.720001,136.860001,103.814102,83005600
2006-11-02,136.509995,137.009995,136.360001,136.779999,103.753426,60693100
2006-11-03,137.270004,137.389999,135.619995,136.539993,103.571381,71346400
2006-11-06,136.960007,138.279999,136.949997,138.080002,104.739502,63303300
2006-11-07,138.199997,138.979996,138.000000,138.610001,105.141579,63318900
2006-11-08,138.000000,139.050003,136.860001,138.910004,105.369133,87517800
2006-11-09,139.009995,139.139999,137.899994,138.179993,104.815361,95916300
2006-11-10,138.139999,138.339996,137.720001,138.240005,104.860924,48991500
2006-11-13,138.179993,139.039993,138.070007,138.580002,105.118813,59398200
2006-11-14,138.970001,139.740005,138.119995,139.619995,105.907692,96704000
2006-11-15,139.570007,140.449997,139.529999,140.020004,106.211113,76509600
2006-11-16,140.440002,140.679993,139.490005,140.380005,106.484169,76728800
2006-11-17,139.929993,140.429993,139.729996,140.419998,106.514481,56353800
2006-11-20,140.300003,140.740005,139.940002,140.500000,106.575203,69174200
2006-11-21,140.490005,140.669998,140.289993,140.639999,106.681404,51367900
2006-11-22,140.750000,141.160004,140.500000,140.919998,106.893822,45505300
2006-11-24,140.240005,140.839996,140.199997,140.350006,106.461395,30998000
2006-11-27,140.279999,140.350006,138.380005,138.419998,104.997437,84545100
2006-11-28,138.240005,139.160004,138.110001,139.020004,105.452560,106652900
2006-11-29,139.470001,140.529999,139.080002,140.470001,106.552460,90034900
2006-11-30,140.440002,141.050003,139.759995,140.529999,106.597939,83994300
2006-12-01,140.529999,140.660004,138.970001,140.220001,106.362816,126080000
2006-12-04,140.250000,141.550003,140.229996,141.289993,107.174446,87813200
2006-12-05,141.559998,141.960007,141.259995,141.899994,107.637169,73374400
2006-12-06,141.869995,142.070007,141.500000,141.779999,107.546150,53253200
2006-12-07,142.029999,142.300003,141.110001,141.160004,107.075813,62857400
2006-12-08,141.130005,141.899994,140.779999,141.419998,107.273079,79625500
2006-12-11,141.419998,142.089996,141.339996,141.830002,107.584084,39779400
2006-12-12,141.690002,141.869995,140.889999,141.720001,107.500580,77451600
2006-12-13,142.229996,142.339996,141.559998,141.869995,107.614388,55520200
2006-12-14,141.860001,143.240005,141.839996,143.119995,108.562592,64755200
2006-12-15,142.639999,142.889999,142.240005,142.339996,108.572487,70857400
2006-12-18,142.539993,142.880005,141.750000,141.949997,108.274994,48954600
2006-12-19,141.550003,142.559998,141.190002,142.220001,108.480965,65023600
2006-12-20,142.279999,142.660004,142.009995,142.139999,108.419930,41469600
2006-12-21,142.270004,142.429993,141.320007,141.619995,108.023308,48698400
2006-12-22,141.639999,141.649994,140.669998,140.750000,107.359718,62069100
2006-12-26,140.809998,141.610001,140.779999,141.580002,107.992767,32696900
2006-12-27,141.869995,142.600006,141.830002,142.509995,108.702179,39727100
2006-12-28,142.410004,142.699997,141.990005,142.210007,108.473351,37288800
2006-12-29,142.059998,142.539993,141.429993,141.619995,108.023308,45461200
2007-01-03,142.250000,142.860001,140.570007,141.369995,107.832581,94807600
2007-01-04,141.229996,142.050003,140.610001,141.669998,108.061440,69620600
2007-01-05,141.330002,141.399994,140.380005,140.539993,107.199524,76645300
2007-01-08,140.820007,141.410004,140.250000,141.190002,107.695328,71655000
2007-01-09,141.309998,141.600006,140.399994,141.070007,107.603760,75680100
2007-01-10,140.580002,141.570007,140.300003,141.539993,107.962280,72428000
2007-01-11,141.580002,142.619995,141.500000,142.160004,108.435211,54476800
2007-01-12,142.149994,143.240005,142.110001,143.240005,109.259010,55370600
2007-01-16,143.070007,143.440002,142.729996,142.960007,109.045418,44871300
2007-01-17,142.850006,143.460007,142.729996,143.020004,109.091187,50241400
2007-01-18,143.169998,143.259995,142.309998,142.539993,108.725052,68177300
2007-01-19,142.539993,143.100006,142.460007,142.820007,108.938644,56973000
2007-01-22,143.070007,143.100006,141.929993,142.380005,108.603027,60253600
2007-01-23,142.259995,143.080002,142.059998,142.800003,108.923386,54064400
2007-01-24,142.970001,143.979996,142.910004,143.949997,109.800537,55834700
2007-01-25,143.860001,143.919998,142.009995,142.259995,108.511475,73583800
2007-01-26,142.570007,142.649994,141.580002,142.130005,108.412300,67255600
2007-01-29,142.190002,142.800003,141.740005,142.050003,108.351326,66114600
2007-01-30,142.350006,142.860001,142.059998,142.789993,108.915810,70407600
2007-01-31,142.630005,144.130005,142.399994,143.750000,109.648041,91868600
2007-02-01,144.149994,144.660004,143.910004,144.610001,110.303993,69312400
2007-02-02,144.729996,144.949997,144.380005,144.809998,110.456551,49607000
2007-02-05,144.699997,144.940002,144.339996,144.850006,110.487106,45705300
2007-02-06,144.970001,145.029999,144.330002,144.889999,110.517570,57081300
2007-02-07,145.119995,145.360001,144.570007,145.210007,110.761665,55669700
2007-02-08,144.779999,145.119995,144.270004,145.020004,110.616737,70641000
2007-02-09,145.059998,145.330002,143.389999,143.940002,109.792931,79084400
2007-02-12,143.940002,144.039993,143.190002,143.449997,109.419167,65657000
2007-02-13,143.770004,144.899994,143.759995,144.660004,110.342125,64081800
2007-02-14,144.800003,145.899994,144.779999,145.610001,111.066734,66039400
2007-02-15,145.669998,145.949997,145.429993,145.800003,111.211693,38715200
2007-02-16,145.440002,145.759995,145.229996,145.729996,111.158279,39841800
2007-02-20,145.559998,146.199997,145.000000,146.039993,111.394722,56911800
2007-02-21,145.610001,146.070007,145.350006,145.979996,111.348923,63971600
2007-02-22,146.050003,146.419998,145.169998,145.869995,111.265083,79067400
2007-02-23,145.740005,145.789993,145.029999,145.300003,110.830299,71966200
2007-02-26,145.830002,145.949997,144.750000,145.169998,110.731163,69192800
2007-02-27,143.880005,144.199997,139.000000,139.500000,106.406235,274466500
2007-02-28,140.389999,141.979996,139.800003,140.929993,107.496994,177536300
2007-03-01,139.339996,141.250000,138.050003,140.509995,107.176605,212828600
2007-03-02,140.050003,140.660004,138.660004,138.669998,105.773140,162574000
2007-03-05,137.929993,139.580002,137.330002,137.350006,104.766304,143750400
2007-03-06,138.779999,140.119995,137.720001,139.699997,106.558800,143333300
2007-03-07,139.589996,140.460007,139.399994,139.559998,106.451988,115144900
2007-03-08,140.539993,141.160004,140.070007,140.740005,107.352081,117891600
2007-03-09,141.309998,141.419998,140.080002,140.779999,107.382568,107765100
2007-03-12,140.419998,141.339996,140.160004,140.990005,107.542763,80366900
2007-03-13,140.179993,140.770004,138.039993,138.250000,105.452782,190605200
2007-03-14,138.429993,139.360001,136.750000,139.279999,106.238388,231853800
2007-03-15,138.970001,139.990005,138.800003,139.470001,106.383339,132435900
2007-03-16,139.309998,139.630005,138.119995,138.529999,106.085457,121531600
2007-03-19,139.259995,140.330002,139.149994,140.199997,107.364334,96161200
2007-03-20,140.080002,141.050003,139.960007,140.970001,107.954002,82147400
2007-03-21,141.100006,143.649994,140.820007,143.289993,109.730652,152368700
2007-03-22,143.479996,143.679993,142.789993,143.179993,109.646416,118942200
2007-03-23,143.279999,143.809998,143.149994,143.389999,109.807236,74416800
2007-03-26,143.500000,143.649994,142.089996,143.199997,109.661736,113787500
2007-03-27,143.119995,143.160004,142.389999,142.860001,109.401329,99864600
2007-03-28,142.139999,142.470001,141.259995,141.820007,108.604950,152907900
2007-03-29,142.539993,142.610001,141.190002,141.970001,108.719765,139432700
2007-03-30,142.240005,142.839996,140.559998,142.000000,108.742783,128194100
